order_id,customer_id,order_timestamp,promised_delivery_date,actual_delivery_date,product_name,category,quantity,gross_sales_usd,discount_rate,net_sales_usd,cost_usd,sales_channel,shipping_mode,warehouse,sales_region,returned_flag,satisfaction_score,customer_segment
O504098,C30053,2025-01-16 00:00:00,2025-01-21,2025-01-25,Printer Ink,Supplies,4.0,182.3,0.2,145.84,97.92,Retail,standard,TOR-WH1,EU,False,3.0,
O504099,C31515,2025-05-21 08:00:00,2025-05-27,2025-05-31,Printer Ink,Supplies,4.0,184.14,0.0,184.14,134.11,Retail,Same Day,TOR-WH1,Central,False,3.0,SMB
O504100,C31008,2025-04-07 08:00:00,2025-04-10,2025-04-21,Keyboard,Electronics,3.0,287.94,0.0,287.94,191.49,online,Express,VAN-WH1,west,False,,smb
O504101,C31034,2025-08-23 20:00:00,2025-08-29,2025-08-28,Keyboard,Electronics,4.0,321.95,0.15,273.66,165.33,B2B Sales,standard,DAL-WH2,East,False,4.0,smb
O504102,C31400,2025-08-10 05:00:00,2025-08-17,2025-08-17,Desk Lamp,Furniture,4.0,225.62,0.0,225.62,128.86,B2B Sales,Same Day,VAN-WH1,East,False,5.0,
O504103,C31381,2025-07-07 19:00:00,2025-07-12,07/13/2025,"Monitor 27""",Electronics,1.0,258.64,0.05,245.71,155.71,Retail,Standard,VAN-WH1,EU,False,4.0,SMB
O504104,C31712,14/04/2025 00:00,2025-04-20,2025-04-20,Keyboard,Electronics,2.0,169.12,0.05,160.66,99.05,Online,Standard,VAN-WH1,West,False,4.0,
O504105,C30518,2025-03-09 17:00:00,2025-03-14,2025-03-15,Office Chair,Furniture,3.0,676.91,0.0,676.91,483.14,Retail,standard,,West,False,3.0,Consumer
O504106,C31356,2025-11-21 14:00:00,2025-11-24,2025-11-26,USB-C Hub,Accessories,3.0,143.05,0.0,143.05,110.06,online,Express,DAL-WH2,EU,False,4.0,
O504107,C31756,2025-12-19 16:00:00,2025-12-22,2025-12-24,"Monitor 27""",Electronics,4.0,1320.29,0.0,1320.29,895.93,B2B Sales,Same Day,TOR-WH1,West,False,3.0,Consumer
O504108,C30829,2025-06-21 15:00:00,2025-06-25,2025-06-29,Desk Lamp,Furniture,3.0,191.05,0.05,181.5,131.99,Online,Same Day,,East,False,3.0,smb
O504109,C31020,2025-02-14 12:00:00,2025-02-18,2025-02-22,Laptop Stand,Accessories,1.0,39.39,0.15,33.48,20.02,Marketplace,Same Day,,East,True,4.0,
O504110,C30994,2025-10-19 14:00:00,2025-10-23,2025-10-26,Keyboard,Electronics,2.0,160.06,0.2,128.05,96.61,B2B Sales,Express ,VAN-WH1,EU,False,3.0,SMB
O504111,C30760,2025-02-28 14:00:00,2025-03-05,2025-03-07,USB-C Hub,Accessories,2.0,101.87,0.25,76.4,48.65,online,standard,TOR-WH1,West,False,2.0,smb
O504112,C31260,11/01/2025 17:00,2025-01-14,2025-01-24,"Monitor 27""",Electronics,1.0,327.21,0.05,310.85,180.47,online,Same Day,DAL-WH2,west,False,3.0,
O504113,C31325,2025-10-07 17:00:00,2025-10-14,2025-10-18,Keyboard,Electronics,2.0,176.84,0.15,150.31,105.9,Retail,Express ,DAL-WH2,East,False,3.0,Consumer
O504114,C30523,2025-10-18 13:00:00,2025-10-25,10/27/2025,USB-C Hub,Accessories,1.0,53.39,0.1,48.05,29.21,B2B Sales,Express ,VAN-WH1,East,False,3.0,
O504115,C30976,2025-04-24 18:00:00,2025-04-26,2025-04-26,Keyboard,Electronics,2.0,186.66,0.25,140.0,87.89,Online,Express ,BER-WH3,EU,False,4.0,smb
O504116,C30232,2025-10-20 16:00:00,2025-10-27,2025-10-30,Printer Ink,Supplies,4.0,174.71,0.0,174.71,110.29,B2B Sales,Express ,,East,False,5.0,
O504117,C30807,2025-10-23 10:00:00,2025-10-30,2025-10-30,Mouse,Electronics,2.0,77.79,0.25,58.34,45.94,Online,Express,BER-WH3,East,False,2.0,Consumer
O504118,C31099,2025-06-06 09:00:00,2025-06-09,2025-06-08,Mouse,Electronics,1.0,40.82,0.05,38.78,27.04,online,Express ,DAL-WH2,Central,False,4.0,Enterprise
O504119,C30530,2025-05-06 21:00:00,2025-05-11,2025-05-15,Laptop Stand,Accessories,3.0,134.24,0.0,134.24,78.92,Online,Express,TOR-WH1,East,False,3.0,Enterprise
O504120,C31557,24/09/2025 09:00,2025-09-30,2025-10-04,Keyboard,Electronics,2.0,191.86,0.0,191.86,130.85,online,Same Day,BER-WH3,East,False,3.0,Consumer
O504121,C31463,2025-09-12 19:00:00,2025-09-17,2025-09-18,Notebook Pack,Supplies,2.0,40.35,0.25,30.26,23.33,B2B Sales,Express,,EU,False,,
O504122,C30419,2025-08-30 08:00:00,2025-09-01,2025-09-04,Printer Ink,Supplies,3.0,138.16,0.15,117.44,72.99,Retail,standard,VAN-WH1,Central,False,4.0,smb
O504123,C30078,2025-12-31 06:00:00,2026-01-07,2026-01-10,Keyboard,Electronics,2.0,168.56,0.05,160.13,96.0,Marketplace,Same Day,,East,False,5.0,Consumer
O504124,C31724,2025-05-20 08:00:00,2025-05-26,2025-05-26,"Monitor 27""",Electronics,1.0,328.88,0.2,263.1,175.08,online,Same Day,,East,False,3.0,smb
O504125,C31480,2025-06-27 22:00:00,2025-06-30,07/03/2025,Webcam,Electronics,1.0,110.95,0.15,94.31,68.58,Retail,standard,DAL-WH2,west,False,4.0,
O504126,C30785,2025-08-11 10:00:00,2025-08-13,2025-08-15,Notebook Pack,Supplies,1.0,19.7,0.15,16.74,11.79,B2B Sales,Same Day,DAL-WH2,Central,False,4.0,Enterprise
O504127,C31278,2025-02-13 09:00:00,2025-02-16,2025-02-16,Printer Ink,Supplies,3.0,118.46,0.15,100.69,61.1,B2B Sales,Express ,DAL-WH2,East,False,5.0,SMB
O504128,C31185,07/09/2025 07:00,2025-09-12,2025-09-16,Printer Ink,Supplies,1.0,53.12,0.05,50.46,39.49,Marketplace,Standard,VAN-WH1,West,False,3.0,Consumer
O504129,C30629,2025-06-11 06:00:00,2025-06-16,2025-06-19,Desk Lamp,Furniture,2.0,129.82,0.2,103.86,59.04,Retail,Standard,,west,False,3.0,SMB
O504130,C30489,2025-12-27 03:00:00,2025-12-29,2025-12-30,"Monitor 27""",Electronics,3.0,858.53,0.1,772.68,593.6,Online,Express ,TOR-WH1,Central,False,3.0,Enterprise
O504131,C31427,2025-09-30 02:00:00,2025-10-05,2025-10-07,"Monitor 27""",Electronics,1.0,297.78,0.15,253.11,197.05,Retail,Standard,VAN-WH1,west,False,2.0,Enterprise
O504132,C30591,2025-01-13 08:00:00,2025-01-19,2025-01-19,Laptop Stand,Accessories,1.0,35.4,0.15,30.09,23.24,B2B Sales,Standard,TOR-WH1,EU,False,3.0,smb
O504133,C31004,2025-01-05 20:00:00,2025-01-09,2025-01-09,Notebook Pack,Supplies,3.0,50.15,0.05,47.64,31.55,Retail,Express,TOR-WH1,West,False,5.0,Consumer
O504134,C30701,2025-06-25 14:00:00,2025-06-27,2025-07-01,Desk Lamp,Furniture,4.0,271.77,0.2,217.42,133.27,Online,Express ,DAL-WH2,west,False,,Enterprise
O504135,C31244,2025-01-08 15:00:00,2025-01-11,2025-01-13,Desk Lamp,Furniture,1.0,54.89,0.1,49.4,34.6,online,Express ,BER-WH3,East,False,4.0,SMB
O504136,C30841,28/01/2025 13:00,2025-02-03,02/02/2025,"Monitor 27""",Electronics,2.0,654.98,0.25,491.24,352.62,online,standard,BER-WH3,west,True,2.0,SMB
O504137,C30036,2025-09-09 08:00:00,2025-09-13,2025-09-15,Mouse,Electronics,2.0,95.41,0.2,76.33,47.4,Marketplace,Same Day,DAL-WH2,west,False,3.0,Enterprise
O504138,C31109,2025-01-10 09:00:00,2025-01-17,2025-01-20,Notebook Pack,Supplies,4.0,80.26,0.25,60.2,44.33,Online,Same Day,VAN-WH1,East,False,3.0,SMB
O504139,C31386,2025-01-01 17:00:00,2025-01-03,2025-01-03,Laptop Stand,Accessories,2.0,77.57,0.15,65.93,41.21,Retail,standard,TOR-WH1,West,False,3.0,smb
O504140,C31148,2025-07-29 07:00:00,2025-08-03,2025-08-03,"Monitor 27""",Electronics,3.0,858.71,0.1,772.84,578.24,Online,standard,VAN-WH1,west,False,4.0,Consumer
O504141,C31014,2025-04-24 21:00:00,2025-04-27,2025-04-29,Mouse,Electronics,1.0,36.76,0.25,27.57,15.27,B2B Sales,Express ,,West,False,5.0,smb
O504142,C31138,2025-04-05 00:00:00,2025-04-11,2025-04-15,"Monitor 27""",Electronics,1.0,273.4,0.0,273.4,188.92,Retail,Express,TOR-WH1,West,True,2.0,smb
O504143,C30259,2025-12-16 02:00:00,2025-12-22,2025-12-23,"Monitor 27""",Electronics,3.0,919.38,0.1,827.44,502.86,online,Standard,,West,False,2.0,SMB
O504144,C31787,05/11/2025 15:00,2025-11-09,2025-11-13,"Monitor 27""",Electronics,2.0,494.25,0.1,444.82,295.87,Retail,Express ,TOR-WH1,West,False,3.0,Consumer
O504145,C30298,2025-12-17 08:00:00,2025-12-23,2025-12-22,Keyboard,Electronics,2.0,149.83,0.1,134.85,88.05,B2B Sales,Same Day,VAN-WH1,west,False,5.0,
O504146,C31330,2025-12-03 17:00:00,2025-12-07,2025-12-09,Notebook Pack,Supplies,1.0,21.03,0.2,16.82,13.44,B2B Sales,Express ,VAN-WH1,East,False,3.0,SMB
O504147,C31394,2025-08-16 03:00:00,2025-08-22,08/24/2025,USB-C Hub,Accessories,1.0,49.06,0.0,49.06,36.92,B2B Sales,Same Day,TOR-WH1,West,False,3.0,Enterprise
O504148,C30091,2025-12-27 11:00:00,2026-01-03,2026-01-04,Notebook Pack,Supplies,1.0,17.96,0.1,16.16,12.31,online,Express ,,West,False,3.0,SMB
O504149,C31074,2025-08-07 12:00:00,2025-08-11,2025-08-13,Mouse,Electronics,2.0,70.89,0.25,53.17,39.59,Retail,Express ,,Central,False,4.0,Enterprise
O504150,C30041,2025-01-22 03:00:00,2025-01-24,2025-01-23,Office Chair,Furniture,2.0,421.8,0.05,400.71,271.95,B2B Sales,Express,,West,False,2.0,Enterprise
O504151,C31189,2025-09-15 01:00:00,2025-09-22,2025-09-22,"Monitor 27""",Electronics,1.0,290.06,0.1,261.05,201.81,online,standard,VAN-WH1,west,False,3.0,smb
O504152,C31726,27/04/2025 08:00,2025-05-02,2025-05-02,Printer Ink,Supplies,4.0,167.62,0.1,150.86,110.84,Marketplace,Express,DAL-WH2,West,False,4.0,Consumer
O504153,C30488,2025-02-20 13:00:00,2025-02-26,2025-02-25,Desk Lamp,Furniture,4.0,283.95,0.25,212.96,153.05,Retail,Standard,DAL-WH2,EU,False,4.0,Consumer
O504154,C30362,2025-02-01 02:00:00,2025-02-05,2025-02-08,Laptop Stand,Accessories,2.0,64.1,0.1,57.69,39.83,B2B Sales,Same Day,VAN-WH1,East,False,4.0,Consumer
O504155,C31672,2025-09-28 04:00:00,2025-10-05,2025-10-06,"Monitor 27""",Electronics,6.0,1704.68,0.15,1448.98,985.27,Online,Same Day,TOR-WH1,west,False,4.0,Consumer
O504156,C31294,2025-05-21 09:00:00,2025-05-23,2025-05-24,Laptop Stand,Accessories,4.0,139.22,0.15,118.34,80.07,B2B Sales,Express ,DAL-WH2,west,False,5.0,Enterprise
O504157,C30414,2025-04-25 13:00:00,2025-05-02,2025-05-08,Laptop Stand,Accessories,3.0,96.32,0.0,96.32,54.66,Marketplace,Standard,DAL-WH2,East,False,4.0,
O504158,C31256,2025-08-12 08:00:00,2025-08-18,08/21/2025,Notebook Pack,Supplies,1.0,21.55,0.15,18.32,14.65,online,standard,TOR-WH1,west,False,4.0,SMB
O504159,C31247,2025-07-11 06:00:00,2025-07-17,2025-07-16,Webcam,Electronics,1.0,100.12,0.15,85.1,50.93,Online,Same Day,DAL-WH2,west,False,2.0,SMB
O504160,C31750,29/08/2025 06:00,2025-09-02,2025-09-03,USB-C Hub,Accessories,1.0,57.65,0.0,57.65,31.92,B2B Sales,Express,TOR-WH1,West,False,5.0,Enterprise
O504161,C30228,2025-01-03 10:00:00,2025-01-08,2025-01-07,Desk Lamp,Furniture,4.0,200.32,0.25,150.24,118.44,Marketplace,Same Day,DAL-WH2,West,True,1.0,
O504162,C30647,2025-06-03 19:00:00,2025-06-10,2025-06-19,USB-C Hub,Accessories,3.0,127.57,0.1,114.81,66.72,B2B Sales,Standard,TOR-WH1,East,False,3.0,
O504163,C31095,2025-02-26 11:00:00,2025-03-01,2025-03-04,USB-C Hub,Accessories,3.0,126.26,0.15,107.32,61.54,online,Standard,DAL-WH2,EU,False,3.0,
O504164,C30920,2025-10-24 07:00:00,2025-10-31,2025-11-04,Office Chair,Furniture,3.0,817.55,0.0,817.55,559.09,online,Standard,,EU,False,3.0,SMB
O504165,C31389,2025-08-06 09:00:00,2025-08-11,2025-08-11,Notebook Pack,Supplies,1.0,17.98,0.25,13.48,8.22,B2B Sales,Standard,,EU,False,2.0,SMB
O504166,C30106,2025-02-11 20:00:00,2025-02-14,2025-02-17,Webcam,Electronics,3.0,278.97,0.25,209.23,161.36,B2B Sales,Standard,DAL-WH2,west,False,3.0,Enterprise
O504167,C30208,2025-07-13 16:00:00,2025-07-19,2025-07-18,Notebook Pack,Supplies,3.0,51.23,0.2,40.98,28.49,Online,Express ,BER-WH3,West,False,4.0,smb
O504168,C31162,23/10/2025 07:00,2025-10-29,2025-10-30,Printer Ink,Supplies,2.0,85.6,0.15,72.76,56.2,Online,Express ,TOR-WH1,West,False,3.0,Consumer
O504169,C30703,2025-04-11 15:00:00,2025-04-13,04/13/2025,USB-C Hub,Accessories,3.0,135.71,0.05,128.92,73.36,Online,Express,BER-WH3,west,False,3.0,Enterprise
O504170,C31789,2025-01-29 03:00:00,2025-02-03,2025-02-05,"Monitor 27""",Electronics,1.0,305.15,0.05,289.89,189.85,B2B Sales,Express ,TOR-WH1,Central,False,3.0,SMB
O504171,C31328,2025-09-13 22:00:00,2025-09-17,2025-09-25,Office Chair,Furniture,1.0,230.71,0.1,207.64,164.11,Marketplace,standard,VAN-WH1,Central,False,4.0,
O504172,C30953,2025-03-21 13:00:00,2025-03-23,2025-03-23,Office Chair,Furniture,1.0,216.61,0.0,216.61,169.96,online,Express ,TOR-WH1,East,False,2.0,Enterprise
O504173,C31785,2025-06-23 00:00:00,2025-06-28,2025-06-28,Notebook Pack,Supplies,1.0,21.62,0.25,16.21,11.23,online,Express ,DAL-WH2,west,False,4.0,Consumer
O504174,C31763,2025-02-17 16:00:00,2025-02-23,2025-02-26,Keyboard,Electronics,2.0,173.21,0.0,173.21,102.64,online,standard,TOR-WH1,West,False,4.0,Enterprise
O504175,C31763,2025-12-06 22:00:00,2025-12-13,2025-12-27,Office Chair,Furniture,6.0,1622.65,0.25,1216.99,860.39,B2B Sales,Express,BER-WH3,West,True,3.0,Enterprise
O504176,C30903,17/09/2025 03:00,2025-09-22,2025-09-25,USB-C Hub,Accessories,3.0,145.74,0.1,131.17,90.33,B2B Sales,Same Day,DAL-WH2,Central,False,5.0,Consumer
O504177,C30112,2025-08-20 06:00:00,2025-08-26,2025-08-29,Webcam,Electronics,1.0,89.08,0.05,84.63,58.19,online,standard,VAN-WH1,West,False,4.0,Enterprise
O504178,C30315,2025-05-16 03:00:00,2025-05-18,2025-05-17,Webcam,Electronics,2.0,189.2,0.05,179.74,110.09,Online,Express ,,EU,True,3.0,Consumer
O504179,C31603,2025-10-25 07:00:00,2025-10-31,2025-10-30,"Monitor 27""",Electronics,3.0,708.93,0.2,567.14,393.46,B2B Sales,standard,DAL-WH2,Central,True,2.0,smb
O504180,C30395,2025-03-03 22:00:00,2025-03-07,03/10/2025,Webcam,Electronics,1.0,106.9,0.25,80.18,51.51,Marketplace,Standard,BER-WH3,East,False,4.0,smb
O504181,C31117,2025-09-02 08:00:00,2025-09-07,2025-09-10,Notebook Pack,Supplies,1.0,23.24,0.25,17.43,10.57,online,Express,DAL-WH2,West,False,3.0,
O504182,C30940,2025-09-09 18:00:00,2025-09-14,2025-09-15,USB-C Hub,Accessories,1.0,49.53,0.2,39.62,22.56,Online,Standard,,West,False,3.0,SMB
O504183,C30364,2025-11-11 09:00:00,2025-11-16,2025-11-23,Printer Ink,Supplies,4.0,180.57,0.15,153.48,112.52,Online,standard,DAL-WH2,Central,False,2.0,Enterprise
O504184,C31042,27/09/2025 14:00,2025-10-02,2025-10-02,Mouse,Electronics,2.0,87.19,0.0,87.19,58.47,B2B Sales,Express ,VAN-WH1,Central,False,4.0,
O504185,C30554,2025-10-14 20:00:00,2025-10-18,2025-10-20,Mouse,Electronics,1.0,42.57,0.0,42.57,29.63,Retail,standard,TOR-WH1,west,False,4.0,Enterprise
O504186,C30917,2025-07-02 19:00:00,2025-07-05,2025-07-08,Office Chair,Furniture,1.0,228.17,0.0,228.17,176.96,Retail,Standard,,EU,False,2.0,Consumer
O504187,C31020,2025-09-06 00:00:00,2025-09-13,2025-09-14,Laptop Stand,Accessories,3.0,97.53,0.15,82.9,54.69,Online,standard,,East,False,4.0,Enterprise
O504188,C31582,2025-03-26 12:00:00,2025-03-30,2025-04-01,Keyboard,Electronics,4.0,386.67,0.1,348.0,252.39,Marketplace,standard,BER-WH3,Central,False,3.0,
O504189,C30370,2025-05-07 21:00:00,2025-05-14,2025-05-17,Desk Lamp,Furniture,3.0,189.67,0.05,180.19,133.69,online,Standard,VAN-WH1,Central,False,3.0,
O504190,C31740,2025-10-08 05:00:00,2025-10-11,2025-10-10,Keyboard,Electronics,1.0,96.64,0.1,86.98,60.47,Online,standard,DAL-WH2,west,True,2.0,
O504191,C30052,2025-05-14 01:00:00,2025-05-17,05/21/2025,Keyboard,Electronics,4.0,311.36,0.2,249.09,170.1,B2B Sales,Standard,,West,False,3.0,smb
O504192,C30559,08/01/2025 19:00,2025-01-11,2025-01-15,Desk Lamp,Furniture,1.0,50.32,0.25,37.74,26.1,Marketplace,Standard,VAN-WH1,Central,False,2.0,SMB
O504193,C31642,2025-01-03 00:00:00,2025-01-06,2025-01-10,Printer Ink,Supplies,3.0,124.3,0.1,111.87,77.77,B2B Sales,Standard,VAN-WH1,West,True,1.0,Consumer
O504194,C31072,2025-02-21 04:00:00,2025-02-25,2025-02-24,Notebook Pack,Supplies,1.0,21.43,0.2,17.14,11.37,Online,Standard,DAL-WH2,West,True,3.0,Consumer
O504195,C31270,2025-09-04 11:00:00,2025-09-11,2025-09-13,USB-C Hub,Accessories,2.0,81.6,0.1,73.44,51.82,B2B Sales,Same Day,,west,False,3.0,Consumer
O504196,C30359,2025-01-23 14:00:00,2025-01-30,2025-01-31,"Monitor 27""",Electronics,2.0,675.51,0.2,540.41,393.12,online,Same Day,DAL-WH2,West,False,3.0,Consumer
O504197,C30925,2025-05-17 08:00:00,2025-05-20,2025-05-19,Printer Ink,Supplies,5.0,211.03,0.1,189.93,142.65,Retail,Express ,TOR-WH1,East,False,,SMB
O504198,C30102,2025-05-29 00:00:00,2025-05-31,2025-05-31,Office Chair,Furniture,3.0,826.84,0.25,620.13,377.38,B2B Sales,Standard,,East,False,3.0,Enterprise
O504199,C30378,2025-02-21 10:00:00,2025-02-23,2025-02-24,Laptop Stand,Accessories,3.0,95.73,0.25,71.8,55.72,online,standard,,East,False,3.0,
O504200,C31627,27/10/2025 12:00,2025-10-30,2025-11-03,USB-C Hub,Accessories,5.0,225.52,0.0,225.52,164.39,Online,Express ,DAL-WH2,East,False,3.0,Enterprise
O504201,C31459,2025-05-21 17:00:00,2025-05-26,2025-05-29,Laptop Stand,Accessories,1.0,44.23,0.2,35.38,23.98,Online,Same Day,TOR-WH1,West,False,5.0,Enterprise
O504202,C30862,2025-08-27 21:00:00,2025-08-29,09/11/2025,Keyboard,Electronics,1.0,70.71,0.0,70.71,40.79,Retail,standard,BER-WH3,EU,False,1.0,smb
O504203,C30948,2025-08-01 13:00:00,2025-08-07,2025-08-10,"Monitor 27""",Electronics,1.0,259.23,0.0,259.23,189.65,Retail,Same Day,TOR-WH1,East,False,4.0,Enterprise
O504204,C30235,2025-12-17 07:00:00,2025-12-22,2025-12-25,Printer Ink,Supplies,4.0,151.64,0.15,128.89,75.74,Retail,Express ,VAN-WH1,west,False,2.0,
O504205,C30832,2025-07-22 00:00:00,2025-07-28,2025-07-29,Desk Lamp,Furniture,2.0,105.49,0.2,84.39,54.81,Online,Same Day,VAN-WH1,East,False,,smb
O504206,C31563,2025-09-23 20:00:00,2025-09-28,2025-09-27,Notebook Pack,Supplies,1.0,17.66,0.0,17.66,10.44,Online,Same Day,DAL-WH2,west,False,4.0,smb
O504207,C31031,2025-12-25 04:00:00,2025-12-28,2025-12-30,Office Chair,Furniture,3.0,763.38,0.0,763.38,420.22,Online,Standard,VAN-WH1,East,False,5.0,
O504208,C31161,12/06/2025 14:00,2025-06-16,2025-06-20,Mouse,Electronics,3.0,106.33,0.1,95.7,70.89,B2B Sales,standard,DAL-WH2,West,False,3.0,SMB
O504209,C31406,2025-10-08 13:00:00,2025-10-10,2025-10-10,Keyboard,Electronics,2.0,175.82,0.1,158.24,106.07,B2B Sales,Same Day,DAL-WH2,East,False,3.0,
O504210,C31064,2025-04-26 05:00:00,2025-04-29,2025-05-01,Printer Ink,Supplies,1.0,47.26,0.05,44.9,25.56,Marketplace,Same Day,BER-WH3,Central,False,4.0,Consumer
O504211,C30130,2025-02-06 21:00:00,2025-02-13,2025-02-17,USB-C Hub,Accessories,1.0,42.29,0.25,31.72,23.75,online,Express,VAN-WH1,west,False,5.0,Consumer
O504212,C30821,2025-07-12 17:00:00,2025-07-15,2025-07-17,Webcam,Electronics,1.0,92.84,0.1,83.56,53.67,Retail,Express,TOR-WH1,East,False,1.0,smb
O504213,C31607,2025-04-06 03:00:00,2025-04-12,04/16/2025,Laptop Stand,Accessories,1.0,40.27,0.15,34.23,23.4,B2B Sales,Standard,,west,False,4.0,smb
O504214,C30174,2025-04-11 22:00:00,2025-04-18,2025-04-18,Mouse,Electronics,5.0,234.77,0.25,176.08,98.17,Retail,Standard,DAL-WH2,EU,False,2.0,Enterprise
O504215,C30884,2025-02-10 14:00:00,2025-02-12,2025-02-11,USB-C Hub,Accessories,1.0,52.97,0.15,45.02,33.46,Online,standard,DAL-WH2,Central,False,4.0,Consumer
O504216,C31450,03/03/2025 08:00,2025-03-07,2025-03-10,Mouse,Electronics,2.0,97.26,0.2,77.81,44.81,Retail,Standard,,west,False,4.0,Enterprise
O504217,C31431,2025-09-27 17:00:00,2025-09-29,2025-09-30,Laptop Stand,Accessories,1.0,39.27,0.1,35.34,27.99,online,Express,,EU,False,3.0,SMB
O504218,C31799,2025-05-09 05:00:00,2025-05-11,2025-05-10,"Monitor 27""",Electronics,1.0,305.78,0.1,275.2,207.07,Retail,Standard,,EU,False,4.0,smb
O504219,C31203,2025-05-05 04:00:00,2025-05-11,2025-05-15,"Monitor 27""",Electronics,1.0,318.47,0.25,238.85,141.72,B2B Sales,standard,BER-WH3,Central,False,3.0,Enterprise
O504220,C30567,2025-08-19 16:00:00,2025-08-22,2025-08-23,Keyboard,Electronics,1.0,88.96,0.05,84.51,62.68,online,Express ,BER-WH3,EU,True,2.0,
O504221,C31031,2025-03-21 12:00:00,2025-03-23,2025-03-26,Keyboard,Electronics,5.0,369.05,0.15,313.69,217.07,online,Express ,TOR-WH1,west,False,2.0,
O504222,C30050,2025-08-02 12:00:00,2025-08-08,2025-08-08,Desk Lamp,Furniture,2.0,129.36,0.1,116.42,86.95,online,standard,VAN-WH1,Central,False,3.0,Enterprise
O504223,C30184,2025-12-09 18:00:00,2025-12-11,2025-12-15,Notebook Pack,Supplies,4.0,84.47,0.1,76.02,46.95,Online,Standard,DAL-WH2,West,False,3.0,
O504224,C31504,12/06/2025 01:00,2025-06-16,06/15/2025,Notebook Pack,Supplies,3.0,58.55,0.0,58.55,42.54,online,standard,,Central,False,4.0,Enterprise
O504225,C30291,2025-02-03 18:00:00,2025-02-09,2025-02-11,Desk Lamp,Furniture,1.0,50.08,0.05,47.58,31.63,Marketplace,Standard,VAN-WH1,Central,False,3.0,Consumer
O504226,C30156,2025-11-16 15:00:00,2025-11-19,2025-11-19,Office Chair,Furniture,2.0,510.75,0.2,408.6,308.57,Online,standard,TOR-WH1,East,False,4.0,
O504227,C30651,2025-01-23 02:00:00,2025-01-28,2025-01-30,Keyboard,Electronics,3.0,289.61,0.1,260.65,195.81,Online,Express ,TOR-WH1,Central,False,3.0,
O504228,C31779,2025-04-13 02:00:00,2025-04-20,2025-04-21,Laptop Stand,Accessories,1.0,38.07,0.1,34.26,23.03,online,Express ,TOR-WH1,Central,False,4.0,Consumer
O504229,C30793,2025-07-11 13:00:00,2025-07-14,2025-07-22,Notebook Pack,Supplies,5.0,98.22,0.2,78.58,52.9,Online,Standard,BER-WH3,west,False,3.0,Enterprise
O504230,C31013,2025-06-09 16:00:00,2025-06-12,2025-06-14,Desk Lamp,Furniture,2.0,123.35,0.1,111.02,76.97,Online,Express,,East,False,4.0,
O504231,C30305,2025-02-18 03:00:00,2025-02-20,2025-02-19,Webcam,Electronics,1.0,95.1,0.05,90.34,54.19,Marketplace,Express ,,west,False,3.0,smb
O504232,C31657,17/03/2025 16:00,2025-03-20,2025-03-26,Office Chair,Furniture,2.0,488.85,0.05,464.41,311.69,Marketplace,Same Day,DAL-WH2,East,False,4.0,Enterprise
O504233,C30587,2025-07-23 11:00:00,2025-07-28,2025-07-29,"Monitor 27""",Electronics,2.0,491.35,0.05,466.78,307.53,B2B Sales,standard,BER-WH3,East,False,4.0,smb
O504234,C31697,2025-12-31 21:00:00,2026-01-03,2026-01-04,Printer Ink,Supplies,3.0,135.01,0.1,121.51,89.56,Marketplace,Express,VAN-WH1,EU,False,5.0,smb
O504235,C30034,2025-07-25 02:00:00,2025-08-01,08/05/2025,USB-C Hub,Accessories,2.0,83.57,0.05,79.39,61.43,Retail,Standard,,west,False,2.0,SMB
O504236,C31672,2025-11-19 18:00:00,2025-11-26,2025-11-27,Mouse,Electronics,2.0,94.4,0.0,94.4,73.43,Retail,Same Day,,EU,False,5.0,SMB
O504237,C31632,2025-04-18 13:00:00,2025-04-22,2025-04-26,Notebook Pack,Supplies,1.0,18.22,0.2,14.58,8.75,Marketplace,Standard,,EU,False,3.0,
O504238,C30260,2025-08-06 02:00:00,2025-08-12,2025-08-13,"Monitor 27""",Electronics,3.0,904.45,0.15,768.78,492.65,B2B Sales,Standard,,west,False,4.0,smb
O504239,C30361,2025-12-13 09:00:00,2025-12-18,2025-12-20,Notebook Pack,Supplies,4.0,75.19,0.2,60.15,36.86,online,Express ,,west,False,2.0,smb
O504240,C30385,11/12/2025 22:00,2025-12-16,2025-12-19,Notebook Pack,Supplies,3.0,51.95,0.1,46.76,34.87,Online,Standard,BER-WH3,Central,False,5.0,smb
O504241,C31696,2025-04-30 18:00:00,2025-05-04,2025-05-14,USB-C Hub,Accessories,1.0,47.02,0.0,47.02,31.59,Retail,standard,VAN-WH1,Central,False,3.0,smb
O504242,C30921,2025-04-14 07:00:00,2025-04-21,2025-04-21,Printer Ink,Supplies,4.0,190.79,0.05,181.25,103.06,Marketplace,Same Day,DAL-WH2,Central,False,3.0,SMB
O504243,C30477,2025-11-11 21:00:00,2025-11-18,2025-11-28,Office Chair,Furniture,1.0,254.66,0.25,191.0,123.01,Marketplace,Express,BER-WH3,West,False,4.0,Enterprise
O504244,C31204,2025-01-27 00:00:00,2025-02-03,2025-02-02,Webcam,Electronics,2.0,246.09,0.05,233.79,129.18,Marketplace,Express,DAL-WH2,East,False,3.0,Enterprise
O504245,C30606,2025-02-19 18:00:00,2025-02-23,2025-02-22,Keyboard,Electronics,1.0,72.43,0.15,61.57,48.92,B2B Sales,Express ,DAL-WH2,west,False,3.0,Enterprise
